"1011317@aspc1602.onmicrosoft.com",,,"Ezekiel Stane"
"1009248@aspc1602.onmicrosoft.com",,,"Fabian Cortez"
"1009297@aspc1602.onmicrosoft.com",,,"Falcon"
"1017110@aspc1602.onmicrosoft.com",,,"Falcon/Sam Wilson (MAA)"
"1011143@aspc1602.onmicrosoft.com",,,"Fallen One"
"1009298@aspc1602.onmicrosoft.com",,,"Famine"
"1009299@aspc1602.onmicrosoft.com",,,"Fantastic Four"
"1011013@aspc1602.onmicrosoft.com",,,"Fantastic Four (Ultimate)"
"1011111@aspc1602.onmicrosoft.com",,,"Fantastick Four"
"1009301@aspc1602.onmicrosoft.com",,,"Fantomex"
"1011233@aspc1602.onmicrosoft.com",,,"Fat Cobra"
"1009335@aspc1602.onmicrosoft.com",,,"Felicia Hardy"
"1009302@aspc1602.onmicrosoft.com",,,"Fenris"
"1011213@aspc1602.onmicrosoft.com",,,"Feral"
"1009303@aspc1602.onmicrosoft.com",,,"Fin Fang Foom"
"1010868@aspc1602.onmicrosoft.com",,,"Firebird"
"1009304@aspc1602.onmicrosoft.com",,,"Firebrand"
"1014987@aspc1602.onmicrosoft.com",,,"Firedrake"
"1009574@aspc1602.onmicrosoft.com",,,"Shadowcat"
"1010975@aspc1602.onmicrosoft.com",,,"Shadowcat (Age of Apocalypse)"
"1010974@aspc1602.onmicrosoft.com",,,"Shadowcat (Ultimate)"
"1011406@aspc1602.onmicrosoft.com",,,"Shadu the Shady"
"1009575@aspc1602.onmicrosoft.com",,,"Shalla-bal"
"1009576@aspc1602.onmicrosoft.com",,,"Shaman"
"1014979@aspc1602.onmicrosoft.com",,,"Shane Yamada-Jones"
"1009577@aspc1602.onmicrosoft.com",,,"Shang-Chi"
"1015001@aspc1602.onmicrosoft.com",,,"Shang-Chi (Ultimate)"
"1009578@aspc1602.onmicrosoft.com",,,"Shanna the She-Devil"
"1010712@aspc1602.onmicrosoft.com",,,"Shape"
"1009579@aspc1602.onmicrosoft.com",,,"Shard"
"1009228@aspc1602.onmicrosoft.com",,,"Sharon Carter"
"1010895@aspc1602.onmicrosoft.com",,,"Sharon Ventura"
"1009580@aspc1602.onmicrosoft.com",,,"Shatterstar"
"1017111@aspc1602.onmicrosoft.com",,,"She-Hulk (HAS)"
"1009583@aspc1602.onmicrosoft.com",,,"She-Hulk (Jennifer Walters)"
"1011392@aspc1602.onmicrosoft.com",,,"She-Hulk (Lyra)"
"1017331@aspc1602.onmicrosoft.com",,,"She-Hulk (Marvel War of Heroes)"
"1011393@aspc1602.onmicrosoft.com",,,"She-Hulk (Ultimate)"
"1015035@aspc1602.onmicrosoft.com",,,"Shen"
"1011168@aspc1602.onmicrosoft.com",,,"Sheva Callister"
"1011093@aspc1602.onmicrosoft.com",,,"Shi'Ar"
"1011381@aspc1602.onmicrosoft.com",,,"Shinko Yamashiro"
"1009582@aspc1602.onmicrosoft.com",,,"Shinobi Shaw"
"1009584@aspc1602.onmicrosoft.com",,,"Shiva"
"1011394@aspc1602.onmicrosoft.com",,,"Shiver Man"
"1009585@aspc1602.onmicrosoft.com",,,"Shocker (Herman Schultz)"
"1010858@aspc1602.onmicrosoft.com",,,"Shockwave"
"1010824@aspc1602.onmicrosoft.com",,,"Shooting Star"
"1009586@aspc1602.onmicrosoft.com",,,"Shotgun"
"1009587@aspc1602.onmicrosoft.com",,,"Shriek"
"1009588@aspc1602.onmicrosoft.com",,,"Sif"
"1010848@aspc1602.onmicrosoft.com",,,"Silhouette"
"1010856@aspc1602.onmicrosoft.com",,,"Silk Fever"
"1010339@aspc1602.onmicrosoft.com",,,"Silver Centurion"
"1009589@aspc1602.onmicrosoft.com",,,"Silver Fox"
"1009590@aspc1602.onmicrosoft.com",,,"Silver Sable"
"1009591@aspc1602.onmicrosoft.com",,,"Silver Samurai"
"1010976@aspc1602.onmicrosoft.com",,,"Silver Samurai (Age of Apocalypse)"
"1009592@aspc1602.onmicrosoft.com",,,"Silver Surfer"
"1010864@aspc1602.onmicrosoft.com",,,"Silverclaw"
"1009594@aspc1602.onmicrosoft.com",,,"Silvermane"
"1010898@aspc1602.onmicrosoft.com",,,"Sin"
"1011265@aspc1602.onmicrosoft.com",,,"Sinister Six"
"1014975@aspc1602.onmicrosoft.com",,,"Sir Ram"
"1010834@aspc1602.onmicrosoft.com",,,"Siren (Earth-93060)"
"1010745@aspc1602.onmicrosoft.com",,,"Sister Grimm"
"1011223@aspc1602.onmicrosoft.com",,,"Skaar"
"1017101@aspc1602.onmicrosoft.com",,,"Skaar (HAS)"
"1009598@aspc1602.onmicrosoft.com",,,"Skin"
"1011157@aspc1602.onmicrosoft.com",,,"Skreet"
"1009599@aspc1602.onmicrosoft.com",,,"Skrulls"
"1015002@aspc1602.onmicrosoft.com",,,"Skrulls (Ultimate)"
"1009600@aspc1602.onmicrosoft.com",,,"Skullbuster (Cylla Markham)"
"1011057@aspc1602.onmicrosoft.com",,,"Slapstick"
"1011070@aspc1602.onmicrosoft.com",,,"Slayback"
"1009601@aspc1602.onmicrosoft.com",,,"Sleeper"
"1010761@aspc1602.onmicrosoft.com",,,"Sleepwalker"
"1009602@aspc1602.onmicrosoft.com",,,"Slipstream"
"1010874@aspc1602.onmicrosoft.com",,,"Slyde"
"1009603@aspc1602.onmicrosoft.com",,,"Smasher (Vril Rokk)"
"1010845@aspc1602.onmicrosoft.com",,,"Smiling Tiger"
"1009606@aspc1602.onmicrosoft.com",,,"Snowbird"
"1010855@aspc1602.onmicrosoft.com",,,"Solo (James Bourne)"
"1010693@aspc1602.onmicrosoft.com",,,"Songbird"
"1011373@aspc1602.onmicrosoft.com",,,"Sons of the Tiger"
"1009607@aspc1602.onmicrosoft.com",,,"Spacker Dave"
"1010705@aspc1602.onmicrosoft.com",,,"Spectrum"
"1010833@aspc1602.onmicrosoft.com",,,"Speed"
"1011032@aspc1602.onmicrosoft.com",,,"Speed Demon"
"1010694@aspc1602.onmicrosoft.com",,,"Speedball (Robert Baldwin)"
"1009605@aspc1602.onmicrosoft.com",,,"Spencer Smythe"
"1011366@aspc1602.onmicrosoft.com",,,"Sphinx (Anath-Na Mut)"
"1010727@aspc1602.onmicrosoft.com",,,"Spider-dok"
"1009157@aspc1602.onmicrosoft.com",,,"Spider-Girl (Anya Corazon)"
"1009609@aspc1602.onmicrosoft.com",,,"Spider-Girl (May Parker)"
"1011347@aspc1602.onmicrosoft.com",,,"Spider-Ham (Larval Earth)"
"1009610@aspc1602.onmicrosoft.com",,,"Spider-Man"
"1011054@aspc1602.onmicrosoft.com",,,"Spider-Man (1602)"
"1014873@aspc1602.onmicrosoft.com",,,"Spider-Man (2099)"
"1016452@aspc1602.onmicrosoft.com",,,"Spider-Man (Ai Apaec)"
"1014858@aspc1602.onmicrosoft.com",,,"Spider-Man (Ben Reilly)"
"1012200@aspc1602.onmicrosoft.com",,,"Spider-Man (House of M)"
"1017332@aspc1602.onmicrosoft.com",,,"Spider-Man (LEGO Marvel Super Heroes)"
"1011114@aspc1602.onmicrosoft.com",,,"Spider-Man (Marvel Zombies)"
"1017305@aspc1602.onmicrosoft.com",,,"Spider-Man (Marvel: Avengers Alliance)"
"1016181@aspc1602.onmicrosoft.com",,,"Spider-Man (Miles Morales)"
"1012295@aspc1602.onmicrosoft.com",,,"Spider-Man (Noir)"
"1011377@aspc1602.onmicrosoft.com",,,"Spider-Man (Takuya Yamashiro)"
"1011010@aspc1602.onmicrosoft.com",,,"Spider-Man (Ultimate)"
"1010795@aspc1602.onmicrosoft.com",,,"Spider-Woman (Charlotte Witter)"
"1009608@aspc1602.onmicrosoft.com",,,"Spider-Woman (Jessica Drew)"
"1010794@aspc1602.onmicrosoft.com",,,"Spider-Woman (Mattie Franklin)"
"1009614@aspc1602.onmicrosoft.com",,,"Spiral (Rita Wayword)"
"1011158@aspc1602.onmicrosoft.com",,,"Spirit"
"1010899@aspc1602.onmicrosoft.com",,,"Spitfire"
"1009616@aspc1602.onmicrosoft.com",,,"Spot"
"1011180@aspc1602.onmicrosoft.com",,,"Sprite"
"1009617@aspc1602.onmicrosoft.com",,,"Spyke"
"1010351@aspc1602.onmicrosoft.com",,,"Hellcat (Patsy Walker)"
"1009340@aspc1602.onmicrosoft.com",,,"Hellfire Club"
"1014996@aspc1602.onmicrosoft.com",,,"Hellfire Club (Ultimate)"
"1010678@aspc1602.onmicrosoft.com",,,"Hellion"
"1011044@aspc1602.onmicrosoft.com",,,"Hellions (Squad)"
"1009341@aspc1602.onmicrosoft.com",,,"Hemingway"
"1011371@aspc1602.onmicrosoft.com",,,"Henry Peter Gyrich"
"1009342@aspc1602.onmicrosoft.com",,,"Hepzibah"
"1009343@aspc1602.onmicrosoft.com",,,"Hercules"
"1010759@aspc1602.onmicrosoft.com",,,"Heroes For Hire"
"1011274@aspc1602.onmicrosoft.com",,,"Hex"
"1011300@aspc1602.onmicrosoft.com",,,"High Evolutionary"
"1010839@aspc1602.onmicrosoft.com",,,"Hindsight Lad"
"1010703@aspc1602.onmicrosoft.com",,,"Hiroim"
"1009345@aspc1602.onmicrosoft.com",,,"Hitman"
"1011383@aspc1602.onmicrosoft.com",,,"Hitomi Sakuma"
"1010930@aspc1602.onmicrosoft.com",,,"Hobgoblin (Jason Macendale)"
"1010931@aspc1602.onmicrosoft.com",,,"Hobgoblin (Robin Borne)"
"1009347@aspc1602.onmicrosoft.com",,,"Hobgoblin (Roderick Kingsley)"
"1009349@aspc1602.onmicrosoft.com",,,"Holocaust (Age of Apocalypse)"
"1009350@aspc1602.onmicrosoft.com",,,"Holy"
"1011428@aspc1602.onmicrosoft.com",,,"Hope Summers"
"1009557@aspc1602.onmicrosoft.com",,,"Howard Saint"
"1010373@aspc1602.onmicrosoft.com",,,"Howard The Duck"
"1009351@aspc1602.onmicrosoft.com",,,"Hulk"
"1017098@aspc1602.onmicrosoft.com",,,"Hulk (HAS)"
"1017333@aspc1602.onmicrosoft.com",,,"Hulk (LEGO Marvel Super Heroes)"
"1011118@aspc1602.onmicrosoft.com",,,"Hulk (Marvel Zombies)"
"1017303@aspc1602.onmicrosoft.com",,,"Hulk (Marvel: Avengers Alliance)"
"1011005@aspc1602.onmicrosoft.com",,,"Hulk (Ultimate)"
"1010721@aspc1602.onmicrosoft.com",,,"Hulk-dok"
"1017107@aspc1602.onmicrosoft.com",,,"Hulk/Bruce Banner (MAA)"
"1009355@aspc1602.onmicrosoft.com",,,"Hulkling"
"1010343@aspc1602.onmicrosoft.com",,,"Human Cannonball"
"1011415@aspc1602.onmicrosoft.com",,,"Human Fly (Richard Deacon)"
"1010722@aspc1602.onmicrosoft.com",,,"Human Robot"
"1009356@aspc1602.onmicrosoft.com",,,"Human Torch"
"1010932@aspc1602.onmicrosoft.com",,,"Human Torch (Jim Hammond)"
"1011102@aspc1602.onmicrosoft.com",,,"Human Torch (Ultimate)"
"1010675@aspc1602.onmicrosoft.com",,,"Humbug"
"1009357@aspc1602.onmicrosoft.com",,,"Husk"
"1009358@aspc1602.onmicrosoft.com",,,"Hussar"
"1009359@aspc1602.onmicrosoft.com",,,"Hydra"
"1009360@aspc1602.onmicrosoft.com",,,"Hydro-Man"
"1009361@aspc1602.onmicrosoft.com",,,"Hyperion (Earth-712)"
"1011246@aspc1602.onmicrosoft.com",,,"Hypno-Hustler"
"1009362@aspc1602.onmicrosoft.com",,,"Iceman"
"1010933@aspc1602.onmicrosoft.com",,,"Iceman (Ultimate)"
"1017475@aspc1602.onmicrosoft.com",,,"Iceman (X-Men: Battle of the Atom)"
"1011077@aspc1602.onmicrosoft.com",,,"Ikaris"
"1010758@aspc1602.onmicrosoft.com",,,"Illuminati"
"1009529@aspc1602.onmicrosoft.com",,,"Ilyana Rasputin"
"1011273@aspc1602.onmicrosoft.com",,,"Imp"
"1011089@aspc1602.onmicrosoft.com",,,"Imperfects"
"1009363@aspc1602.onmicrosoft.com",,,"Imperial Guard"
"1009364@aspc1602.onmicrosoft.com",,,"Impossible Man"
"1011063@aspc1602.onmicrosoft.com",,,"In-Betweener"
"1011064@aspc1602.onmicrosoft.com",,,"Inertia"
"1011146@aspc1602.onmicrosoft.com",,,"Infant Terrible"
"1009365@aspc1602.onmicrosoft.com",,,"Inhumans"
"1011293@aspc1602.onmicrosoft.com",,,"Ink"
"1011024@aspc1602.onmicrosoft.com",,,"Invaders"
"1009366@aspc1602.onmicrosoft.com",,,"Invisible Woman"
"1017301@aspc1602.onmicrosoft.com",,,"Invisible Woman (Marvel: Avengers Alliance)"
