"1009251@aspc1602.onmicrosoft.com",,,"Crimson Dynamo"
"1017323@aspc1602.onmicrosoft.com",,,"Crimson Dynamo (Iron Man 3 - The Official Game)"
"1011169@aspc1602.onmicrosoft.com",,,"Crimson King"
"1009252@aspc1602.onmicrosoft.com",,,"Crossbones"
"1009253@aspc1602.onmicrosoft.com",,,"Crule"
"1009254@aspc1602.onmicrosoft.com",,,"Crusher Hogan"
"1014991@aspc1602.onmicrosoft.com",,,"Crusher Hogan (Ultimate)"
"1009255@aspc1602.onmicrosoft.com",,,"Crystal"
"1011268@aspc1602.onmicrosoft.com",,,"Cuckoo"
"1009244@aspc1602.onmicrosoft.com",,,"Curt Conners"
"1011174@aspc1602.onmicrosoft.com",,,"Cuthbert"
"1009256@aspc1602.onmicrosoft.com",,,"Cyber"
"1009257@aspc1602.onmicrosoft.com",,,"Cyclops"
"1010918@aspc1602.onmicrosoft.com",,,"Cyclops (Ultimate)"
"1017473@aspc1602.onmicrosoft.com",,,"Cyclops (X-Men: Battle of the Atom)"
"1011385@aspc1602.onmicrosoft.com",,,"Cypher"
"1011050@aspc1602.onmicrosoft.com",,,"D'Ken Neramani"
"1009258@aspc1602.onmicrosoft.com",,,"Dagger"
"1010774@aspc1602.onmicrosoft.com",,,"Daily Bugle"
"1010719@aspc1602.onmicrosoft.com",,,"Daimon Hellstrom"
"1011001@aspc1602.onmicrosoft.com",,,"Daken"
"1011333@aspc1602.onmicrosoft.com",,,"Dakota North"
"1009259@aspc1602.onmicrosoft.com",,,"Damage Control"
"1009453@aspc1602.onmicrosoft.com",,,"Dani Moonstar"
"1010776@aspc1602.onmicrosoft.com",,,"Danny Rand"
"1009262@aspc1602.onmicrosoft.com",,,"Daredevil"
"1017292@aspc1602.onmicrosoft.com",,,"Daredevil (LEGO Marvel Super Heroes)"
"1017312@aspc1602.onmicrosoft.com",,,"Daredevil (Marvel Heroes)"
"1010919@aspc1602.onmicrosoft.com",,,"Daredevil (Ultimate)"
"1011306@aspc1602.onmicrosoft.com",,,"Dargo Ktor"
"1011367@aspc1602.onmicrosoft.com",,,"Dark Avengers"
"1010907@aspc1602.onmicrosoft.com",,,"Dark Beast"
"1009265@aspc1602.onmicrosoft.com",,,"Dark Phoenix"
"1011387@aspc1602.onmicrosoft.com",,,"Dark X-Men"
"1011020@aspc1602.onmicrosoft.com",,,"Darkhawk"
"1009266@aspc1602.onmicrosoft.com",,,"Darkstar"
"1011016@aspc1602.onmicrosoft.com",,,"Darwin"
"1009267@aspc1602.onmicrosoft.com",,,"Dazzler"
"1010920@aspc1602.onmicrosoft.com",,,"Dazzler (Ultimate)"
"1010341@aspc1602.onmicrosoft.com",,,"Deacon Frost"
"1011087@aspc1602.onmicrosoft.com",,,"Dead Girl"
"1009268@aspc1602.onmicrosoft.com",,,"Deadpool"
"1017316@aspc1602.onmicrosoft.com",,,"Deadpool (Deadpool)"
"1017336@aspc1602.onmicrosoft.com",,,"Deadpool (LEGO Marvel Super Heroes)"
"1010363@aspc1602.onmicrosoft.com",,,"Logan"
"1009407@aspc1602.onmicrosoft.com",,,"Loki"
"1017299@aspc1602.onmicrosoft.com",,,"Loki (LEGO Marvel Super Heroes)"
"1010768@aspc1602.onmicrosoft.com",,,"Loners"
"1009408@aspc1602.onmicrosoft.com",,,"Longshot"
"1010940@aspc1602.onmicrosoft.com",,,"Longshot (Ultimate)"
"1011145@aspc1602.onmicrosoft.com",,,"Lord Hawal"
"1014980@aspc1602.onmicrosoft.com",,,"Lord Tyger"
"1011283@aspc1602.onmicrosoft.com",,,"Lords of Avalon"
"1009260@aspc1602.onmicrosoft.com",,,"Lorna Dane"
"1009409@aspc1602.onmicrosoft.com",,,"Luckman"
"1011405@aspc1602.onmicrosoft.com",,,"Lucky Pierre"
"1010751@aspc1602.onmicrosoft.com",,,"Lucy in the Sky"
"1009215@aspc1602.onmicrosoft.com",,,"Luke Cage"
"1011200@aspc1602.onmicrosoft.com",,,"Luminals"
"1010896@aspc1602.onmicrosoft.com",,,"Lyja"
"1011068@aspc1602.onmicrosoft.com",,,"M (Monet St. Croix)"
"1011004@aspc1602.onmicrosoft.com",,,"M.O.D.A.M."
"1011320@aspc1602.onmicrosoft.com",,,"M.O.D.O.G."
"1010726@aspc1602.onmicrosoft.com",,,"M.O.D.O.K."
"1017321@aspc1602.onmicrosoft.com",,,"M.O.D.O.K. (Iron Man 3 - The Official Game)"
"1009418@aspc1602.onmicrosoft.com",,,"Ma Gnuci"
"1009314@aspc1602.onmicrosoft.com",,,"Mac Gargan"
"1010851@aspc1602.onmicrosoft.com",,,"Mach IV"
"1010805@aspc1602.onmicrosoft.com",,,"Machine Man"
"1009411@aspc1602.onmicrosoft.com",,,"Mad Thinker"
"1009412@aspc1602.onmicrosoft.com",,,"Madame Hydra"
"1010352@aspc1602.onmicrosoft.com",,,"Madame Masque"
"1010796@aspc1602.onmicrosoft.com",,,"Madame Web (Julia Carpenter)"
"1010724@aspc1602.onmicrosoft.com",,,"Maddog"
"1009509@aspc1602.onmicrosoft.com",,,"Madelyne Pryor"
"1011205@aspc1602.onmicrosoft.com",,,"Madripoor"
"1009413@aspc1602.onmicrosoft.com",,,"Madrox"
"1011053@aspc1602.onmicrosoft.com",,,"Maelstrom"
"1011328@aspc1602.onmicrosoft.com",,,"Maestro"
"1010867@aspc1602.onmicrosoft.com",,,"Magdalene"
"1009414@aspc1602.onmicrosoft.com",,,"Maggott"
"1010942@aspc1602.onmicrosoft.com",,,"Magik (Amanda Sefton)"
"1009415@aspc1602.onmicrosoft.com",,,"Magik (Illyana Rasputin)"
"1011135@aspc1602.onmicrosoft.com",,,"Maginty"
"1009416@aspc1602.onmicrosoft.com",,,"Magma (Amara Aquilla)"
"1009417@aspc1602.onmicrosoft.com",,,"Magneto"
"1010944@aspc1602.onmicrosoft.com",,,"Magneto (Age of Apocalypse)"
"1010945@aspc1602.onmicrosoft.com",,,"Magneto (House of M)"
"1010943@aspc1602.onmicrosoft.com",,,"Magneto (Ultimate)"
"1017477@aspc1602.onmicrosoft.com",,,"Magneto (X-Men: Battle of the Atom)"
"1010904@aspc1602.onmicrosoft.com",,,"Magus (Adam Warlock)"
"1011364@aspc1602.onmicrosoft.com",,,"Magus (Technarch)"
"1011085@aspc1602.onmicrosoft.com",,,"Major Mapleleaf"
"1010725@aspc1602.onmicrosoft.com",,,"Makkari"
"1009242@aspc1602.onmicrosoft.com",,,"Malcolm Colcord"
"1011229@aspc1602.onmicrosoft.com",,,"Malice (Earth-161)"
"1009420@aspc1602.onmicrosoft.com",,,"Man-Thing"
"1010811@aspc1602.onmicrosoft.com",,,"Man-Wolf"
"1009421@aspc1602.onmicrosoft.com",,,"Mandarin"
"1011243@aspc1602.onmicrosoft.com",,,"Mandrill"
"1009422@aspc1602.onmicrosoft.com",,,"Mandroid"
"1009423@aspc1602.onmicrosoft.com",,,"Manta"
"1011026@aspc1602.onmicrosoft.com",,,"Mantis"
"1009424@aspc1602.onmicrosoft.com",,,"Marauders"
"1015018@aspc1602.onmicrosoft.com",,,"Marcus Van Sciver"
"1011335@aspc1602.onmicrosoft.com",,,"Maria Hill"
"1009735@aspc1602.onmicrosoft.com",,,"Mariko Yashida"
"1009425@aspc1602.onmicrosoft.com",,,"Marrow"
"1011173@aspc1602.onmicrosoft.com",,,"Marten Broadcloak"
"1011263@aspc1602.onmicrosoft.com",,,"Martin Li"
"1011350@aspc1602.onmicrosoft.com",,,"Marvel Apes"
"1009427@aspc1602.onmicrosoft.com",,,"Marvel Boy"
"1011002@aspc1602.onmicrosoft.com",,,"Marvel Zombies"
"1011417@aspc1602.onmicrosoft.com",,,"Marvex"
"1009708@aspc1602.onmicrosoft.com",,,"Mary Jane Watson"
"1010993@aspc1602.onmicrosoft.com",,,"Mary Jane Watson (House of M)"
"1011203@aspc1602.onmicrosoft.com",,,"Mary Jane Watson (Ultimate)"
"1010869@aspc1602.onmicrosoft.com",,,"Masked Marvel (Unrevealed)"
"1010367@aspc1602.onmicrosoft.com",,,"Masque"
"1010732@aspc1602.onmicrosoft.com",,,"Master Chief"
"1009433@aspc1602.onmicrosoft.com",,,"Master Mold"
"1009434@aspc1602.onmicrosoft.com",,,"Mastermind"
"1011279@aspc1602.onmicrosoft.com",,,"Masters of Evil"
"1010877@aspc1602.onmicrosoft.com",,,"Mathemanic"
"1009677@aspc1602.onmicrosoft.com",,,"Matsu'o Tsurayaba"
"1009463@aspc1602.onmicrosoft.com",,,"Matthew Murdock"
"1010793@aspc1602.onmicrosoft.com",,,"Mattie Franklin"
"1009436@aspc1602.onmicrosoft.com",,,"Mauler"
"1010947@aspc1602.onmicrosoft.com",,,"Maverick (Chris Bradley)"
"1009437@aspc1602.onmicrosoft.com",,,"Maverick (Christoph Nord)"
"1011305@aspc1602.onmicrosoft.com",,,"Maximus"
"1009490@aspc1602.onmicrosoft.com",,,"May Parker"
"1009438@aspc1602.onmicrosoft.com",,,"Medusa"
"1011399@aspc1602.onmicrosoft.com",,,"Meggan"
"1009439@aspc1602.onmicrosoft.com",,,"Meltdown"
"1011241@aspc1602.onmicrosoft.com",,,"Menace"
"1011099@aspc1602.onmicrosoft.com",,,"Mentallo"
"1011184@aspc1602.onmicrosoft.com",,,"Mentor"
"1009440@aspc1602.onmicrosoft.com",,,"Mephisto"
"1009441@aspc1602.onmicrosoft.com",,,"Mephistopheles"
"1010681@aspc1602.onmicrosoft.com",,,"Mercury"
"1009442@aspc1602.onmicrosoft.com",,,"Mesmero"
"1009443@aspc1602.onmicrosoft.com",,,"Metal Master"
"1010361@aspc1602.onmicrosoft.com",,,"Meteorite"
"1011340@aspc1602.onmicrosoft.com",,,"MI: 13"
"1009444@aspc1602.onmicrosoft.com",,,"Micro/Macro"
"1010690@aspc1602.onmicrosoft.com",,,"Microbe"
"1011134@aspc1602.onmicrosoft.com",,,"Microchip"
"1010871@aspc1602.onmicrosoft.com",,,"Micromax"
"1010891@aspc1602.onmicrosoft.com",,,"Midnight (Earth-811)"
"1010924@aspc1602.onmicrosoft.com",,,"Miek"
"1009530@aspc1602.onmicrosoft.com",,,"Mikhail Rasputin"
"1011192@aspc1602.onmicrosoft.com",,,"Millenium Guard"
"1010894@aspc1602.onmicrosoft.com",,,"Millie the Model"
"1009445@aspc1602.onmicrosoft.com",,,"Mimic"
"1011204@aspc1602.onmicrosoft.com",,,"Mindworm"
"1013727@aspc1602.onmicrosoft.com",,,"Miracleman"
"1011424@aspc1602.onmicrosoft.com",,,"Miss America"
