"1010900@aspc1602.onmicrosoft.com",,,"Mr. Fish"
"1009460@aspc1602.onmicrosoft.com",,,"Mr. Fixit"
"1010347@aspc1602.onmicrosoft.com",,,"Mr. Hyde"
"1010840@aspc1602.onmicrosoft.com",,,"Mr. Immortal"
"1014984@aspc1602.onmicrosoft.com",,,"Mr. Meugniot"
"1011244@aspc1602.onmicrosoft.com",,,"Mr. Negative"
"1009461@aspc1602.onmicrosoft.com",,,"Mr. Payback"
"1009462@aspc1602.onmicrosoft.com",,,"Mr. X"
"1017577@aspc1602.onmicrosoft.com",,,"Ms. Marvel (Kamala Khan)"
"1011372@aspc1602.onmicrosoft.com",,,"MS2"
"1011210@aspc1602.onmicrosoft.com",,,"Mulholland Black"
"1011056@aspc1602.onmicrosoft.com",,,"Multiple Man"
"1010826@aspc1602.onmicrosoft.com",,,"MVP"
"1009464@aspc1602.onmicrosoft.com",,,"Mysterio"
"1010951@aspc1602.onmicrosoft.com",,,"Mysterio (Daniel Berkhart)"
"1010952@aspc1602.onmicrosoft.com",,,"Mysterio (Francis Klum)"
"1009465@aspc1602.onmicrosoft.com",,,"Mystique"
"1010953@aspc1602.onmicrosoft.com",,,"Mystique (Age of Apocalypse)"
"1010954@aspc1602.onmicrosoft.com",,,"Mystique (House of M)"
"1011129@aspc1602.onmicrosoft.com",,,"Mystique (Ultimate)"
"1009466@aspc1602.onmicrosoft.com",,,"Namor"
"1009468@aspc1602.onmicrosoft.com",,,"Namora"
"1009469@aspc1602.onmicrosoft.com",,,"Namorita"
"1014978@aspc1602.onmicrosoft.com",,,"Naoko"
"1009547@aspc1602.onmicrosoft.com",,,"Natasha Romanoff"
"1010365@aspc1602.onmicrosoft.com",,,"Nebula"
"1011302@aspc1602.onmicrosoft.com",,,"Nehzno"
"1011422@aspc1602.onmicrosoft.com",,,"Nekra"
"1011086@aspc1602.onmicrosoft.com",,,"Nemesis"
"1010831@aspc1602.onmicrosoft.com",,,"Network"
"1010815@aspc1602.onmicrosoft.com",,,"New Goblin"
"1011336@aspc1602.onmicrosoft.com",,,"New Mutants"
"1010683@aspc1602.onmicrosoft.com",,,"New Warriors"
"1011271@aspc1602.onmicrosoft.com",,,"New X-Men"
"1011269@aspc1602.onmicrosoft.com",,,"Newton Destine"
"1011303@aspc1602.onmicrosoft.com",,,"Next Avengers"
"1010685@aspc1602.onmicrosoft.com",,,"Nextwave"
"1009471@aspc1602.onmicrosoft.com",,,"Nick Fury"
"1017298@aspc1602.onmicrosoft.com",,,"Nick Fury (LEGO Marvel Super Heroes)"
"1011007@aspc1602.onmicrosoft.com",,,"Nick Fury (Ultimate)"
"1010746@aspc1602.onmicrosoft.com",,,"Nico Minoru"
"1010706@aspc1602.onmicrosoft.com",,,"Nicolaos"
"1011282@aspc1602.onmicrosoft.com",,,"Night Nurse (Earth-9997)"
"1010684@aspc1602.onmicrosoft.com",,,"Night Thrasher"
"1009472@aspc1602.onmicrosoft.com",,,"Nightcrawler"
"1011337@aspc1602.onmicrosoft.com",,,"Nightcrawler (Ultimate)"
"1010349@aspc1602.onmicrosoft.com",,,"Nighthawk"
"1009473@aspc1602.onmicrosoft.com",,,"Nightmare"
"1011124@aspc1602.onmicrosoft.com",,,"Nightshade"
"1011409@aspc1602.onmicrosoft.com",,,"Nine-Fold Daughters of Xao"
"1010797@aspc1602.onmicrosoft.com",,,"Nitro"
"1009474@aspc1602.onmicrosoft.com",,,"Nocturne"
"1009489@aspc1602.onmicrosoft.com",,,"Ben Parker"
"1011346@aspc1602.onmicrosoft.com",,,"Ben Reilly"
"1010782@aspc1602.onmicrosoft.com",,,"Ben Urich"
"1010829@aspc1602.onmicrosoft.com",,,"Bengal"
"1009180@aspc1602.onmicrosoft.com",,,"Beta-Ray Bill"
"1010325@aspc1602.onmicrosoft.com",,,"Betty Brant"
"1009548@aspc1602.onmicrosoft.com",,,"Betty Ross"
"1011138@aspc1602.onmicrosoft.com",,,"Beyonder"
"1011296@aspc1602.onmicrosoft.com",,,"Bi-Beast"
"1010843@aspc1602.onmicrosoft.com",,,"Big Bertha"
"1009181@aspc1602.onmicrosoft.com",,,"Big Wheel"
"1011262@aspc1602.onmicrosoft.com",,,"Bill Hollister"
"1009182@aspc1602.onmicrosoft.com",,,"Bishop"
"1011224@aspc1602.onmicrosoft.com",,,"Bishop (Ultimate)"
"1009183@aspc1602.onmicrosoft.com",,,"Black Bird"
"1009184@aspc1602.onmicrosoft.com",,,"Black Bolt"
"1017330@aspc1602.onmicrosoft.com",,,"Black Bolt (Marvel War of Heroes)"
"1009185@aspc1602.onmicrosoft.com",,,"Black Cat"
"1010910@aspc1602.onmicrosoft.com",,,"Black Cat (Ultimate)"
"1010859@aspc1602.onmicrosoft.com",,,"Black Crow"
"1009186@aspc1602.onmicrosoft.com",,,"Black Knight (Sir Percy of Scandia)"
"1009187@aspc1602.onmicrosoft.com",,,"Black Panther"
"1011130@aspc1602.onmicrosoft.com",,,"Black Panther (Ultimate)"
"1010356@aspc1602.onmicrosoft.com",,,"Black Queen"
"1010687@aspc1602.onmicrosoft.com",,,"Black Tarantula"
"1009188@aspc1602.onmicrosoft.com",,,"Black Tom"
"1009189@aspc1602.onmicrosoft.com",,,"Black Widow"
"1017296@aspc1602.onmicrosoft.com",,,"Black Widow (LEGO Marvel Super Heroes)"
"1010911@aspc1602.onmicrosoft.com",,,"Black Widow (Ultimate)"
"1017109@aspc1602.onmicrosoft.com",,,"Black Widow/Natasha Romanoff (MAA)"
"1009190@aspc1602.onmicrosoft.com",,,"Blackheart"
"1010881@aspc1602.onmicrosoft.com",,,"Blacklash"
"1011349@aspc1602.onmicrosoft.com",,,"Blackout"
"1009191@aspc1602.onmicrosoft.com",,,"Blade"
"1009195@aspc1602.onmicrosoft.com",,,"Blastaar"
"1010830@aspc1602.onmicrosoft.com",,,"Blazing Skull"
"1011291@aspc1602.onmicrosoft.com",,,"Blindfold"
"1009197@aspc1602.onmicrosoft.com",,,"Blink"
"1009198@aspc1602.onmicrosoft.com",,,"Blizzard"
"1009199@aspc1602.onmicrosoft.com",,,"Blob"
"1011132@aspc1602.onmicrosoft.com",,,"Blob (Ultimate)"
"1009200@aspc1602.onmicrosoft.com",,,"Blockbuster"
"1009201@aspc1602.onmicrosoft.com",,,"Blok"
"1009202@aspc1602.onmicrosoft.com",,,"Bloke"
"1011416@aspc1602.onmicrosoft.com",,,"Blonde Phantom"
"1011073@aspc1602.onmicrosoft.com",,,"Bloodaxe"
"1009203@aspc1602.onmicrosoft.com",,,"Bloodscream"
"1009204@aspc1602.onmicrosoft.com",,,"Bloodstorm"
"1010850@aspc1602.onmicrosoft.com",,,"Bloodstrike"
"1011113@aspc1602.onmicrosoft.com",,,"Blue Blade"
"1011339@aspc1602.onmicrosoft.com",,,"Blue Marvel"
"1011264@aspc1602.onmicrosoft.com",,,"Blue Shield"
"1010688@aspc1602.onmicrosoft.com",,,"Blur"
"1011119@aspc1602.onmicrosoft.com",,,"Bob, Agent of Hydra"
"1010366@aspc1602.onmicrosoft.com",,,"Boom Boom"
"1009205@aspc1602.onmicrosoft.com",,,"Boomer"
"1010371@aspc1602.onmicrosoft.com",,,"Boomerang"
"1009206@aspc1602.onmicrosoft.com",,,"Box"
"1011236@aspc1602.onmicrosoft.com",,,"Bride of Nine Spiders (Immortal Weapons)"
"1014981@aspc1602.onmicrosoft.com",,,"Bromley"
"1009208@aspc1602.onmicrosoft.com",,,"Brood"
"1011090@aspc1602.onmicrosoft.com",,,"Brother Voodoo"
"1009209@aspc1602.onmicrosoft.com",,,"Brotherhood of Evil Mutants"
"1014973@aspc1602.onmicrosoft.com",,,"Brotherhood of Mutants (Ultimate)"
"1009167@aspc1602.onmicrosoft.com",,,"Bruce Banner"
"1009210@aspc1602.onmicrosoft.com",,,"Brute"
"1009211@aspc1602.onmicrosoft.com",,,"Bucky"
"1011038@aspc1602.onmicrosoft.com",,,"Bug"
"1010887@aspc1602.onmicrosoft.com",,,"Bulldozer"
"1009212@aspc1602.onmicrosoft.com",,,"Bullseye"
"1009213@aspc1602.onmicrosoft.com",,,"Bushwacker"
"1011101@aspc1602.onmicrosoft.com",,,"Butterfly"
"1009214@aspc1602.onmicrosoft.com",,,"Cable"
"1017317@aspc1602.onmicrosoft.com",,,"Cable (Deadpool)"
"1017307@aspc1602.onmicrosoft.com",,,"Cable (Marvel: Avengers Alliance)"
"1011252@aspc1602.onmicrosoft.com",,,"Cable (Ultimate)"
"1017472@aspc1602.onmicrosoft.com",,,"Cable (X-Men: Battle of the Atom)"
"1011209@aspc1602.onmicrosoft.com",,,"Calamity"
"1009216@aspc1602.onmicrosoft.com",,,"Caliban"
"1009217@aspc1602.onmicrosoft.com",,,"Callisto"
"1010912@aspc1602.onmicrosoft.com",,,"Callisto (Age of Apocalypse)"
"1009218@aspc1602.onmicrosoft.com",,,"Calypso"
"1011139@aspc1602.onmicrosoft.com",,,"Cammi"
"1009219@aspc1602.onmicrosoft.com",,,"Cannonball"
"1011276@aspc1602.onmicrosoft.com",,,"Cap'n Oz"
"1009220@aspc1602.onmicrosoft.com",,,"Captain America"
"1010914@aspc1602.onmicrosoft.com",,,"Captain America (House of M)"
"1017295@aspc1602.onmicrosoft.com",,,"Captain America (LEGO Marvel Super Heroes)"
"1017327@aspc1602.onmicrosoft.com",,,"Captain America (Marvel War of Heroes)"
"1017575@aspc1602.onmicrosoft.com",,,"Captain America (Sam Wilson)"
"1010913@aspc1602.onmicrosoft.com",,,"Captain America (Ultimate)"
"1017105@aspc1602.onmicrosoft.com",,,"Captain America/Steve Rogers (MAA)"
"1009223@aspc1602.onmicrosoft.com",,,"Captain Britain"
"1010915@aspc1602.onmicrosoft.com",,,"Captain Britain (Ultimate)"
"1011190@aspc1602.onmicrosoft.com",,,"Captain Cross"
"1011196@aspc1602.onmicrosoft.com",,,"Captain Flint"
"1010338@aspc1602.onmicrosoft.com",,,"Captain Marvel (Carol Danvers)"
"1011096@aspc1602.onmicrosoft.com",,,"Captain Marvel (Genis-Vell)"
"1009224@aspc1602.onmicrosoft.com",,,"Captain Marvel (Mar-Vell)"
"1011095@aspc1602.onmicrosoft.com",,,"Captain Marvel (Monica Rambeau)"
"1011334@aspc1602.onmicrosoft.com",,,"3-D Man"
"1017100@aspc1602.onmicrosoft.com",,,"A-Bomb (HAS)"
"1009144@aspc1602.onmicrosoft.com",,,"A.I.M."
"1010699@aspc1602.onmicrosoft.com",,,"Aaron Stack"
"1009146@aspc1602.onmicrosoft.com",,,"Abomination (Emil Blonsky)"
"1016823@aspc1602.onmicrosoft.com",,,"Abomination (Ultimate)"
"1009148@aspc1602.onmicrosoft.com",,,"Absorbing Man"
"1009149@aspc1602.onmicrosoft.com",,,"Abyss"
"1010903@aspc1602.onmicrosoft.com",,,"Abyss (Age of Apocalypse)"
"1011266@aspc1602.onmicrosoft.com",,,"Adam Destine"
"1010354@aspc1602.onmicrosoft.com",,,"Adam Warlock"
"1010846@aspc1602.onmicrosoft.com",,,"Aegis (Trey Rollins)"
"1011297@aspc1602.onmicrosoft.com",,,"Agent Brand"
"1011031@aspc1602.onmicrosoft.com",,,"Agent X (Nijo)"
"1009150@aspc1602.onmicrosoft.com",,,"Agent Zero"
"1011198@aspc1602.onmicrosoft.com",,,"Agents of Atlas"
"1011175@aspc1602.onmicrosoft.com",,,"Aginar"
"1011136@aspc1602.onmicrosoft.com",,,"Air-Walker (Gabriel Lan)"
"1011176@aspc1602.onmicrosoft.com",,,"Ajak"
"1010870@aspc1602.onmicrosoft.com",,,"Ajaxis"
"1011194@aspc1602.onmicrosoft.com",,,"Akemi"
"1011170@aspc1602.onmicrosoft.com",,,"Alain"
"1009240@aspc1602.onmicrosoft.com",,,"Albert Cleary"
"1011120@aspc1602.onmicrosoft.com",,,"Albion"
"1010836@aspc1602.onmicrosoft.com",,,"Alex Power"
"1010755@aspc1602.onmicrosoft.com",,,"Alex Wilder"
"1011214@aspc1602.onmicrosoft.com",,,"Alexa Mendez"
"1009497@aspc1602.onmicrosoft.com",,,"Alexander Pierce"
"1014990@aspc1602.onmicrosoft.com",,,"Alice"
"1009435@aspc1602.onmicrosoft.com",,,"Alicia Masters"
"1010370@aspc1602.onmicrosoft.com",,,"Alpha Flight"
"1011324@aspc1602.onmicrosoft.com",,,"Alpha Flight (Ultimate)"
"1011164@aspc1602.onmicrosoft.com",,,"Alvin Maker"
"1011227@aspc1602.onmicrosoft.com",,,"Amadeus Cho"
"1009567@aspc1602.onmicrosoft.com",,,"Amanda Sefton"
"1011382@aspc1602.onmicrosoft.com",,,"Amazoness"
"1011361@aspc1602.onmicrosoft.com",,,"American Eagle (Jason Strongbow)"
"1009151@aspc1602.onmicrosoft.com",,,"Amiko"
"1010672@aspc1602.onmicrosoft.com",,,"Amora"
"1010673@aspc1602.onmicrosoft.com",,,"Amphibian (Earth-712)"
"1010905@aspc1602.onmicrosoft.com",,,"Amun"
"1009152@aspc1602.onmicrosoft.com",,,"Ancient One"
"1016824@aspc1602.onmicrosoft.com",,,"Ancient One (Ultimate)"
"1011396@aspc1602.onmicrosoft.com",,,"Angel (Thomas Halloway)"
"1011338@aspc1602.onmicrosoft.com",,,"Angel (Ultimate)"
"1009153@aspc1602.onmicrosoft.com",,,"Angel (Warren Worthington III)"
"1017574@aspc1602.onmicrosoft.com",,,"Angela (Aldrif Odinsdottir)"
"1010674@aspc1602.onmicrosoft.com",,,"Anita Blake"
"1009346@aspc1602.onmicrosoft.com",,,"Anne Marie Hoag"
"1009154@aspc1602.onmicrosoft.com",,,"Annihilus"
"1011301@aspc1602.onmicrosoft.com",,,"Anole"
"1010802@aspc1602.onmicrosoft.com",,,"Ant-Man (Eric O'Grady)"
"1010801@aspc1602.onmicrosoft.com",,,"Ant-Man (Scott Lang)"
"1011208@aspc1602.onmicrosoft.com",,,"Anthem"
"1009156@aspc1602.onmicrosoft.com",,,"Apocalypse"
"1011253@aspc1602.onmicrosoft.com",,,"Apocalypse (Ultimate)"
"1010866@aspc1602.onmicrosoft.com",,,"Aqueduct"
"1010773@aspc1602.onmicrosoft.com",,,"Arachne"
"1017438@aspc1602.onmicrosoft.com",,,"Araña"
"1009158@aspc1602.onmicrosoft.com",,,"Arcade"
"1010686@aspc1602.onmicrosoft.com",,,"Arcana"
"1009159@aspc1602.onmicrosoft.com",,,"Archangel"
"1009160@aspc1602.onmicrosoft.com",,,"Arclight"
"1010784@aspc1602.onmicrosoft.com",,,"Ares"
