
"1011009@aspc1602.onmicrosoft.com",,,"Wind Dancer"
"1010740@aspc1602.onmicrosoft.com",,,"Winter Soldier"
"1011043@aspc1602.onmicrosoft.com",,,"Wither"
"1011290@aspc1602.onmicrosoft.com",,,"Wolf Cub"
"1011281@aspc1602.onmicrosoft.com",,,"Wolfpack"
"1009717@aspc1602.onmicrosoft.com",,,"Wolfsbane"
"1010995@aspc1602.onmicrosoft.com",,,"Wolfsbane (Age of Apocalypse)"
"1010729@aspc1602.onmicrosoft.com",,,"Wolver-dok"
"1009718@aspc1602.onmicrosoft.com",,,"Wolverine"
"1017297@aspc1602.onmicrosoft.com",,,"Wolverine (LEGO Marvel Super Heroes)"
"1017325@aspc1602.onmicrosoft.com",,,"Wolverine (Marvel War of Heroes)"
"1011006@aspc1602.onmicrosoft.com",,,"Wolverine (Ultimate)"
"1017479@aspc1602.onmicrosoft.com",,,"Wolverine (X-Men: Battle of the Atom)"
"1009719@aspc1602.onmicrosoft.com",,,"Wonder Man"
"1009720@aspc1602.onmicrosoft.com",,,"Wong"
"1015005@aspc1602.onmicrosoft.com",,,"Wong (Ultimate)"
"1010737@aspc1602.onmicrosoft.com",,,"Wraith"
"1010884@aspc1602.onmicrosoft.com",,,"Wrecker"
"1010883@aspc1602.onmicrosoft.com",,,"Wrecking Crew"
"1009722@aspc1602.onmicrosoft.com",,,"X-23"
"1010804@aspc1602.onmicrosoft.com",,,"X-51"
"1011418@aspc1602.onmicrosoft.com",,,"X-Babies"
"1009723@aspc1602.onmicrosoft.com",,,"X-Cutioner"
"1010738@aspc1602.onmicrosoft.com",,,"X-Factor"
"1010739@aspc1602.onmicrosoft.com",,,"X-Factor Investigations"
"1009724@aspc1602.onmicrosoft.com",,,"X-Force"
"1009725@aspc1602.onmicrosoft.com",,,"X-Man"
"1009726@aspc1602.onmicrosoft.com",,,"X-Men"
"1011109@aspc1602.onmicrosoft.com",,,"X-Men (Ultimate)"
"1010875@aspc1602.onmicrosoft.com",,,"X-Ray (James Darnell)"
"1010806@aspc1602.onmicrosoft.com",,,"X-Statix"
"1009732@aspc1602.onmicrosoft.com",,,"X.S.E."
"1011094@aspc1602.onmicrosoft.com",,,"Xavin"
"1009734@aspc1602.onmicrosoft.com",,,"Xorn (Kuan-Yin Xorn)"
"1009736@aspc1602.onmicrosoft.com",,,"Yellow Claw"
"1010996@aspc1602.onmicrosoft.com",,,"Yellowjacket (Rita DeMara)"
"1010698@aspc1602.onmicrosoft.com",,,"Young Avengers"
"1011277@aspc1602.onmicrosoft.com",,,"Young X-Men"
"1009738@aspc1602.onmicrosoft.com",,,"Zaladane"
"1010841@aspc1602.onmicrosoft.com",,,"Zaran"
"1010716@aspc1602.onmicrosoft.com",,,"Zarda"
"1011163@aspc1602.onmicrosoft.com",,,"Zarek"
"1009739@aspc1602.onmicrosoft.com",,,"Zeigeist"
"1010780@aspc1602.onmicrosoft.com",,,"Zemo"
"1011127@aspc1602.onmicrosoft.com",,,"Zodiak"
"1009741@aspc1602.onmicrosoft.com",,,"Zombie (Simon Garth)"
"1011183@aspc1602.onmicrosoft.com",,,"Zuras"
"1009742@aspc1602.onmicrosoft.com",,,"Zzzax"
"1009475@aspc1602.onmicrosoft.com",,,"Nomad"
"1011427@aspc1602.onmicrosoft.com",,,"Nomad (Rikki Barnes)"
"1010955@aspc1602.onmicrosoft.com",,,"Nomad (Steve Rogers)"
"1009325@aspc1602.onmicrosoft.com",,,"Norman Osborn"
"1010063@aspc1602.onmicrosoft.com",,,"Norrin Radd"
"1009476@aspc1602.onmicrosoft.com",,,"Northstar"
"1009477@aspc1602.onmicrosoft.com",,,"Nova"
"1010956@aspc1602.onmicrosoft.com",,,"Nova (Frankie Raye)"
"1017078@aspc1602.onmicrosoft.com",,,"Nova (Sam Alexander)"
"1016837@aspc1602.onmicrosoft.com",,,"Nova (USM)"
"1010707@aspc1602.onmicrosoft.com",,,"Nuke"
"1009620@aspc1602.onmicrosoft.com",,,"Obadiah Stane"
"1009480@aspc1602.onmicrosoft.com",,,"Odin"
"1009481@aspc1602.onmicrosoft.com",,,"Ogun"
"1010882@aspc1602.onmicrosoft.com",,,"Old Lace"
"1010757@aspc1602.onmicrosoft.com",,,"Omega Flight"
"1009482@aspc1602.onmicrosoft.com",,,"Omega Red"
"1011329@aspc1602.onmicrosoft.com",,,"Omega Sentinel"
"1011123@aspc1602.onmicrosoft.com",,,"Omega the Unknown"
"1009483@aspc1602.onmicrosoft.com",,,"Onslaught"
"1011255@aspc1602.onmicrosoft.com",,,"Onslaught (Ultimate)"
"1009484@aspc1602.onmicrosoft.com",,,"Oracle"
"1011202@aspc1602.onmicrosoft.com",,,"Ord"
"1009485@aspc1602.onmicrosoft.com",,,"Orphan"
"1010957@aspc1602.onmicrosoft.com",,,"Orphan-Maker"
"1009479@aspc1602.onmicrosoft.com",,,"Otto Octavius"
"1011228@aspc1602.onmicrosoft.com",,,"Outlaw Kid"
"1010332@aspc1602.onmicrosoft.com",,,"Overlord"
"1011028@aspc1602.onmicrosoft.com",,,"Owl"
"1009488@aspc1602.onmicrosoft.com",,,"Ozymandias"
"1011150@aspc1602.onmicrosoft.com",,,"Paibok"
"1010873@aspc1602.onmicrosoft.com",,,"Paladin"
"1010708@aspc1602.onmicrosoft.com",,,"Pandemic"
"1011321@aspc1602.onmicrosoft.com",,,"Paper Doll"
"1010357@aspc1602.onmicrosoft.com",,,"Patch"
"1009492@aspc1602.onmicrosoft.com",,,"Patriot"
"1011351@aspc1602.onmicrosoft.com",,,"Payback"
"1009493@aspc1602.onmicrosoft.com",,,"Penance (Robert Baldwin)"
"1009494@aspc1602.onmicrosoft.com",,,"Pepper Potts"
"1009495@aspc1602.onmicrosoft.com",,,"Pestilence"
"1011388@aspc1602.onmicrosoft.com",,,"Pet Avengers"
"1010779@aspc1602.onmicrosoft.com",,,"Pete Wisdom"
"1009491@aspc1602.onmicrosoft.com",,,"Peter Parker"
"1010734@aspc1602.onmicrosoft.com",,,"Peter Quill"
"1011021@aspc1602.onmicrosoft.com",,,"Phalanx"
"1011419@aspc1602.onmicrosoft.com",,,"Phantom Reporter"
"1011369@aspc1602.onmicrosoft.com",,,"Phil Sheldon"
"1011045@aspc1602.onmicrosoft.com",,,"Photon"
"1010741@aspc1602.onmicrosoft.com",,,"Phyla-Vell"
"1010886@aspc1602.onmicrosoft.com",,,"Piledriver"
"1010762@aspc1602.onmicrosoft.com",,,"Pip"
"1011179@aspc1602.onmicrosoft.com",,,"Pixie"
"1009498@aspc1602.onmicrosoft.com",,,"Plazm"
"1009499@aspc1602.onmicrosoft.com",,,"Polaris"
"1009501@aspc1602.onmicrosoft.com",,,"Post"
"1016840@aspc1602.onmicrosoft.com",,,"Power Man (USM)"
"1010770@aspc1602.onmicrosoft.com",,,"Power Pack"
"1011151@aspc1602.onmicrosoft.com",,,"Praxagora"
"1011152@aspc1602.onmicrosoft.com",,,"Preak"
"1009502@aspc1602.onmicrosoft.com",,,"Pretty Boy"
"1011104@aspc1602.onmicrosoft.com",,,"Pride"
"1014989@aspc1602.onmicrosoft.com",,,"Prima"
"1011234@aspc1602.onmicrosoft.com",,,"Prince of Orphans"
"1010750@aspc1602.onmicrosoft.com",,,"Princess Powerful"
